strategy;subStrategy;nFotogramas;width;height;ns;nProcs;threadsPorProceso;total_time;frame_0_time;frame_1_time;frame_2_time;frame_3_time;frame_4_time
cols;cols;2;32;32;10;1;2;0,0067864;0,0067864;;;;
cols;cols;2;32;64;1;1;2;0,0027345;0,0027345;;;;
cols;cols;2;32;64;2;1;2;0,0029902;0,0029902;;;;
cols;cols;2;32;64;5;1;2;0,0048757;0,0048757;;;;
cols;cols;2;32;64;10;1;2;0,0084759;0,0084759;;;;
cols;cols;2;32;256;1;1;2;0,0061286;0,0061286;;;;
cols;cols;2;32;256;2;1;2;0,0070327;0,0070327;;;;
cols;cols;2;32;256;5;1;2;0,0151634;0,0151634;;;;
cols;cols;2;32;256;10;1;2;0,0415411;0,0415411;;;;
cols;cols;2;32;512;1;1;2;0,0070039;0,0070039;;;;
cols;cols;2;32;512;2;1;2;0,0198461;0,0198461;;;;
cols;cols;2;32;512;5;1;2;0,029166;0,029166;;;;
cols;cols;2;32;512;10;1;2;0,0987685;0,0987685;;;;
cols;cols;2;32;1024;1;1;2;0,0136199;0,0136199;;;;
cols;cols;2;32;1024;2;1;2;0,0232722;0,0232722;;;;
cols;cols;2;32;1024;5;1;2;0,055778;0,055778;;;;
cols;cols;2;32;1024;10;1;2;0,131518;0,131518;;;;
cols;cols;2;64;32;1;1;2;0,0023654;0,0023654;;;;
cols;cols;2;64;32;2;1;2;0,0029391;0,0029391;;;;
cols;cols;2;64;32;5;1;2;0,0047278;0,0047278;;;;
cols;cols;2;64;32;10;1;2;0,0079258;0,0079258;;;;
cols;cols;2;64;64;1;1;2;0,0039157;0,0039157;;;;
cols;cols;2;64;64;2;1;2;0,0042684;0,0042684;;;;
cols;cols;2;64;64;5;1;2;0,0082428;0,0082428;;;;
cols;cols;2;64;64;10;1;2;0,0148536;0,0148536;;;;
cols;cols;2;64;256;1;1;2;0,0106742;0,0106742;;;;
cols;cols;2;64;256;2;1;2;0,0123255;0,0123255;;;;
cols;cols;2;64;256;5;1;2;0,0288691;0,0288691;;;;
cols;cols;2;64;256;10;1;2;0,0559021;0,0559021;;;;
cols;cols;2;64;512;1;1;2;0,012638;0,012638;;;;
cols;cols;2;64;512;2;1;2;0,0238723;0,0238723;;;;
cols;cols;2;64;512;5;1;2;0,0835912;0,0835912;;;;
cols;cols;2;64;512;10;1;2;0,113404;0,113404;;;;
cols;cols;2;64;1024;1;1;2;0,02385;0,02385;;;;
cols;cols;2;64;1024;2;1;2;0,0461111;0,0461111;;;;
cols;cols;2;64;1024;5;1;2;0,12073;0,12073;;;;
cols;cols;2;64;1024;10;1;2;0,240346;0,240346;;;;
cols;cols;2;256;32;1;1;2;0,0038018;0,0038018;;;;
cols;cols;2;256;32;2;1;2;0,0081202;0,0081202;;;;
cols;cols;2;256;32;5;1;2;0,0177432;0,0177432;;;;
cols;cols;2;256;32;10;1;2;0,0292872;0,0292872;;;;
cols;cols;2;256;64;1;1;2;0,0104844;0,0104844;;;;
cols;cols;2;256;64;2;1;2;0,0188637;0,0188637;;;;
cols;cols;2;256;64;5;1;2;0,0455086;0,0455086;;;;
cols;cols;2;256;64;10;1;2;0,0783525;0,0783525;;;;
cols;cols;2;256;256;1;1;2;0,0327939;0,0327939;;;;
cols;cols;2;256;256;2;1;2;0,0792654;0,0792654;;;;
cols;cols;2;256;256;5;1;2;0,116803;0,116803;;;;
cols;cols;2;256;256;10;1;2;0,228065;0,228065;;;;
cols;cols;2;256;512;1;1;2;0,0465746;0,0465746;;;;
cols;cols;2;256;512;2;1;2;0,0958757;0,0958757;;;;
cols;cols;2;256;512;5;1;2;0,232145;0,232145;;;;
cols;cols;2;256;512;10;1;2;0,475057;0,475057;;;;
cols;cols;2;256;1024;1;1;2;0,104816;0,104816;;;;
cols;cols;2;256;1024;2;1;2;0,17933;0,17933;;;;
cols;cols;2;256;1024;5;1;2;0,458416;0,458416;;;;
cols;cols;2;256;1024;10;1;2;0,89409;0,89409;;;;
cols;cols;2;512;32;1;1;2;0,0072297;0,0072297;;;;
cols;cols;2;512;32;2;1;2;0,0090938;0,0090938;;;;
cols;cols;2;512;32;5;1;2;0,0272326;0,0272326;;;;
cols;cols;2;512;32;10;1;2;0,0399902;0,0399902;;;;
cols;cols;2;512;64;1;1;2;0,0128603;0,0128603;;;;
cols;cols;2;512;64;2;1;2;0,0275904;0,0275904;;;;
cols;cols;2;512;64;5;1;2;0,0439024;0,0439024;;;;
cols;cols;2;512;64;10;1;2;0,0935011;0,0935011;;;;
cols;cols;2;512;256;1;1;2;0,056133;0,056133;;;;
cols;cols;2;512;256;2;1;2;0,0845527;0,0845527;;;;
cols;cols;2;512;256;5;1;2;0,216285;0,216285;;;;
cols;cols;2;512;256;10;1;2;0,423995;0,423995;;;;
cols;cols;2;512;512;1;1;2;0,0951748;0,0951748;;;;
cols;cols;2;512;512;2;1;2;0,181191;0,181191;;;;
cols;cols;2;512;512;5;1;2;0,463244;0,463244;;;;
cols;cols;2;512;512;10;1;2;1,19156;1,19156;;;;
cols;cols;2;512;1024;1;1;2;0,223539;0,223539;;;;
cols;cols;2;512;1024;2;1;2;0,369423;0,369423;;;;
cols;cols;2;512;1024;5;1;2;0,915998;0,915998;;;;
cols;cols;2;512;1024;10;1;2;1,83902;1,83902;;;;
cols;cols;2;1024;32;1;1;2;0,0085712;0,0085712;;;;
cols;cols;2;1024;32;2;1;2;0,0213392;0,0213392;;;;
cols;cols;2;1024;32;5;1;2;0,0358865;0,0358865;;;;
cols;cols;2;1024;32;10;1;2;0,0710541;0,0710541;;;;
cols;cols;2;1024;64;1;1;2;0,0244069;0,0244069;;;;
cols;cols;2;1024;64;2;1;2;0,0478442;0,0478442;;;;
cols;cols;2;1024;64;5;1;2;0,0773915;0,0773915;;;;
cols;cols;2;1024;64;10;1;2;0,158076;0,158076;;;;
cols;cols;2;1024;256;1;1;2;0,0980878;0,0980878;;;;
cols;cols;2;1024;256;2;1;2;0,169413;0,169413;;;;
cols;cols;2;1024;256;5;1;2;0,421547;0,421547;;;;
cols;cols;2;1024;256;10;1;2;0,947411;0,947411;;;;
cols;cols;2;1024;512;1;1;2;0,267467;0,267467;;;;
cols;cols;2;1024;512;2;1;2;0,348146;0,348146;;;;
cols;cols;2;1024;512;5;1;2;0,879159;0,879159;;;;
cols;cols;2;1024;512;10;1;2;1,69119;1,69119;;;;
cols;cols;2;1024;1024;1;1;2;0,380714;0,380714;;;;
cols;cols;2;1024;1024;2;1;2;0,775181;0,775181;;;;
cols;cols;2;1024;1024;5;1;2;1,96539;1,96539;;;;
cols;cols;2;1024;1024;10;1;2;3,79187;3,79187;;;;
cols;cols;5;32;32;1;1;2;0,0021545;0,0021545;;;;
cols;cols;5;32;32;2;1;2;0,0028308;0,0028308;;;;
cols;cols;5;32;32;5;1;2;0,0034855;0,0034855;;;;
cols;cols;5;32;32;10;1;2;0,0069348;0,0069348;;;;
cols;cols;5;32;64;1;1;2;0,0025227;0,0025227;;;;
cols;cols;5;32;64;2;1;2;0,0030129;0,0030129;;;;
cols;cols;5;32;64;5;1;2;0,0064005;0,0064005;;;;
cols;cols;5;32;64;10;1;2;0,0120338;0,0120338;;;;
cols;cols;5;32;256;1;1;2;0,0060769;0,0060769;;;;
cols;cols;5;32;256;2;1;2;0,0104787;0,0104787;;;;
cols;cols;5;32;256;5;1;2;0,0150427;0,0150427;;;;
cols;cols;5;32;256;10;1;2;0,028946;0,028946;;;;
cols;cols;5;32;512;1;1;2;0,0108656;0,0108656;;;;
cols;cols;5;32;512;2;1;2;0,0126356;0,0126356;;;;
cols;cols;5;32;512;5;1;2;0,0410203;0,0410203;;;;
cols;cols;5;32;512;10;1;2;0,0571052;0,0571052;;;;
cols;cols;5;32;1024;1;1;2;0,0121186;0,0121186;;;;
cols;cols;5;32;1024;2;1;2;0,0231905;0,0231905;;;;
cols;cols;5;32;1024;5;1;2;0,0560731;0,0560731;;;;
cols;cols;5;32;1024;10;1;2;0,12119;0,12119;;;;
cols;cols;5;64;32;1;1;2;0,0028369;0,0028369;;;;
cols;cols;5;64;32;2;1;2;0,0038581;0,0038581;;;;
cols;cols;5;64;32;5;1;2;0,0047603;0,0047603;;;;
cols;cols;5;64;32;10;1;2;0,0123151;0,0123151;;;;
cols;cols;5;64;64;1;1;2;0,0040079;0,0040079;;;;
cols;cols;5;64;64;2;1;2;0,0060257;0,0060257;;;;
cols;cols;5;64;64;5;1;2;0,0126364;0,0126364;;;;
cols;cols;5;64;64;10;1;2;0,0150126;0,0150126;;;;
cols;cols;5;64;256;1;1;2;0,0068295;0,0068295;;;;
cols;cols;5;64;256;2;1;2;0,0123651;0,0123651;;;;
cols;cols;5;64;256;5;1;2;0,0288019;0,0288019;;;;
cols;cols;5;64;256;10;1;2;0,0687722;0,0687722;;;;
cols;cols;5;64;512;1;1;2;0,0201999;0,0201999;;;;
cols;cols;5;64;512;2;1;2;0,0367218;0,0367218;;;;
cols;cols;5;64;512;5;1;2;0,0695665;0,0695665;;;;
cols;cols;5;64;512;10;1;2;0,116258;0,116258;;;;
cols;cols;5;64;1024;1;1;2;0,0264415;0,0264415;;;;
cols;cols;5;64;1024;2;1;2;0,0596869;0,0596869;;;;
cols;cols;5;64;1024;5;1;2;0,136071;0,136071;;;;
cols;cols;5;64;1024;10;1;2;0,285789;0,285789;;;;
cols;cols;5;256;32;1;1;2;0,0053887;0,0053887;;;;
cols;cols;5;256;32;2;1;2;0,0074185;0,0074185;;;;
cols;cols;5;256;32;5;1;2;0,0176383;0,0176383;;;;
cols;cols;5;256;32;10;1;2;0,0386474;0,0386474;;;;
cols;cols;5;256;64;1;1;2;0,0067224;0,0067224;;;;
cols;cols;5;256;64;2;1;2;0,0131885;0,0131885;;;;
cols;cols;5;256;64;5;1;2;0,0317339;0,0317339;;;;
cols;cols;5;256;64;10;1;2;0,0711812;0,0711812;;;;
cols;cols;5;256;256;1;1;2;0,0254582;0,0254582;;;;
cols;cols;5;256;256;2;1;2;0,0458557;0,0458557;;;;
cols;cols;5;256;256;5;1;2;0,11334;0,11334;;;;
cols;cols;5;256;256;10;1;2;0,247963;0,247963;;;;
cols;cols;5;256;512;1;1;2;0,065362;0,065362;;;;
cols;cols;5;256;512;2;1;2;0,0934085;0,0934085;;;;
cols;cols;5;256;512;5;1;2;0,231956;0,231956;;;;
cols;cols;5;256;512;10;1;2;0,463853;0,463853;;;;
cols;cols;5;256;1024;1;1;2;0,0911587;0,0911587;;;;
cols;cols;5;256;1024;2;1;2;0,20064;0,20064;;;;
cols;cols;5;256;1024;5;1;2;0,450122;0,450122;;;;
cols;cols;5;256;1024;10;1;2;0,937004;0,937004;;;;
cols;cols;5;512;32;1;1;2;0,0054427;0,0054427;;;;
cols;cols;5;512;32;2;1;2;0,0087397;0,0087397;;;;
cols;cols;5;512;32;5;1;2;0,0203572;0,0203572;;;;
cols;cols;5;512;32;10;1;2;0,0391417;0,0391417;;;;
cols;cols;5;512;64;1;1;2;0,0101348;0,0101348;;;;
cols;cols;5;512;64;2;1;2;0,0309834;0,0309834;;;;
cols;cols;5;512;64;5;1;2;0,0443084;0,0443084;;;;
cols;cols;5;512;64;10;1;2;0,0897202;0,0897202;;;;
cols;cols;5;512;256;1;1;2;0,0438729;0,0438729;;;;
cols;cols;5;512;256;2;1;2;0,0853161;0,0853161;;;;
cols;cols;5;512;256;5;1;2;0,236995;0,236995;;;;
cols;cols;5;512;256;10;1;2;0,432878;0,432878;;;;
cols;cols;5;512;512;1;1;2;0,0936817;0,0936817;;;;
cols;cols;5;512;512;2;1;2;0,184134;0,184134;;;;
cols;cols;5;512;512;5;1;2;0,492413;0,492413;;;;
cols;cols;5;512;512;10;1;2;1,15623;1,15623;;;;
cols;cols;5;512;1024;1;1;2;0,217396;0,217396;;;;
cols;cols;5;512;1024;2;1;2;0,372752;0,372752;;;;
cols;cols;5;512;1024;5;1;2;0,958589;0,958589;;;;
cols;cols;5;512;1024;10;1;2;1,86765;1,86765;;;;
cols;cols;5;1024;32;1;1;2;0,0103498;0,0103498;;;;
cols;cols;5;1024;32;2;1;2;0,0153588;0,0153588;;;;
cols;cols;5;1024;32;5;1;2;0,0362687;0,0362687;;;;
cols;cols;5;1024;32;10;1;2;0,0836389;0,0836389;;;;
cols;cols;5;1024;64;1;1;2;0,0244558;0,0244558;;;;
cols;cols;5;1024;64;2;1;2;0,0403234;0,0403234;;;;
cols;cols;5;1024;64;5;1;2;0,0781443;0,0781443;;;;
cols;cols;5;1024;64;10;1;2;0,167549;0,167549;;;;
cols;cols;5;1024;256;1;1;2;0,0855442;0,0855442;;;;
cols;cols;5;1024;256;2;1;2;0,17197;0,17197;;;;
cols;cols;5;1024;256;5;1;2;0,428042;0,428042;;;;
cols;cols;5;1024;256;10;1;2;0,844118;0,844118;;;;
cols;cols;5;1024;512;1;1;2;0,230927;0,230927;;;;
cols;cols;5;1024;512;2;1;2;0,391683;0,391683;;;;
cols;cols;5;1024;512;5;1;2;0,873811;0,873811;;;;
cols;cols;5;1024;512;10;1;2;1,76389;1,76389;;;;
cols;cols;5;1024;1024;1;1;2;0,432916;0,432916;;;;
cols;cols;5;1024;1024;2;1;2;0,761194;0,761194;;;;
cols;cols;5;1024;1024;5;1;2;1,8651;1,8651;;;;
cols;cols;5;1024;1024;10;1;2;3,94363;3,94363;;;;
cols;cols;1;32;32;1;1;4;0,0021935;0,0021935;;;;
cols;cols;1;32;32;2;1;4;0,0024844;0,0024844;;;;
cols;cols;1;32;32;5;1;4;0,0034969;0,0034969;;;;
cols;cols;1;32;32;10;1;4;0,0050925;0,0050925;;;;
cols;cols;1;32;64;1;1;4;0,0028576;0,0028576;;;;
cols;cols;1;32;64;2;1;4;0,0030307;0,0030307;;;;
cols;cols;1;32;64;5;1;4;0,004892;0,004892;;;;
cols;cols;1;32;64;10;1;4;0,008419;0,008419;;;;
cols;cols;1;32;256;1;1;4;0,0043847;0,0043847;;;;
cols;cols;1;32;256;2;1;4;0,0069516;0,0069516;;;;
cols;cols;1;32;256;5;1;4;0,0151904;0,0151904;;;;
cols;cols;1;32;256;10;1;4;0,0291123;0,0291123;;;;
cols;cols;1;32;512;1;1;4;0,0106119;0,0106119;;;;
cols;cols;1;32;512;2;1;4;0,0126431;0,0126431;;;;
cols;cols;1;32;512;5;1;4;0,0431627;0,0431627;;;;
cols;cols;1;32;512;10;1;4;0,0576;0,0576;;;;
cols;cols;1;32;1024;1;1;4;0,01963;0,01963;;;;
cols;cols;1;32;1024;2;1;4;0,0381884;0,0381884;;;;
cols;cols;1;32;1024;5;1;4;0,0730106;0,0730106;;;;
cols;cols;1;32;1024;10;1;4;0,116254;0,116254;;;;
cols;cols;1;64;32;1;1;4;0,002966;0,002966;;;;
cols;cols;1;64;32;2;1;4;0,0030551;0,0030551;;;;
cols;cols;1;64;32;5;1;4;0,0047327;0,0047327;;;;
cols;cols;1;64;32;10;1;4;0,0123175;0,0123175;;;;
cols;cols;1;64;64;1;1;4;0,0031529;0,0031529;;;;
cols;cols;1;64;64;2;1;4;0,0058966;0,0058966;;;;
cols;cols;1;64;64;5;1;4;0,0086562;0,0086562;;;;
cols;cols;1;64;64;10;1;4;0,0239917;0,0239917;;;;
cols;cols;1;64;256;1;1;4;0,0069839;0,0069839;;;;
cols;cols;1;64;256;2;1;4;0,0121015;0,0121015;;;;
cols;cols;1;64;256;5;1;4;0,0418496;0,0418496;;;;
cols;cols;1;64;256;10;1;4;0,0836269;0,0836269;;;;
cols;cols;1;64;512;1;1;4;0,0123854;0,0123854;;;;
cols;cols;1;64;512;2;1;4;0,039346;0,039346;;;;
cols;cols;1;64;512;5;1;4;0,0952887;0,0952887;;;;
cols;cols;1;64;512;10;1;4;0,186394;0,186394;;;;
cols;cols;1;64;1024;1;1;4;0,0412803;0,0412803;;;;
cols;cols;1;64;1024;2;1;4;0,0758478;0,0758478;;;;
cols;cols;1;64;1024;5;1;4;0,179178;0,179178;;;;
cols;cols;1;64;1024;10;1;4;0,25338;0,25338;;;;
cols;cols;1;256;32;1;1;4;0,0053475;0,0053475;;;;
cols;cols;1;256;32;2;1;4;0,0062505;0,0062505;;;;
cols;cols;1;256;32;5;1;4;0,0198942;0,0198942;;;;
cols;cols;1;256;32;10;1;4;0,0355037;0,0355037;;;;
cols;cols;1;256;64;1;1;4;0,0075847;0,0075847;;;;
cols;cols;1;256;64;2;1;4;0,0115687;0,0115687;;;;
cols;cols;1;256;64;5;1;4;0,0266545;0,0266545;;;;
cols;cols;1;256;64;10;1;4;0,0526224;0,0526224;;;;
cols;cols;1;256;256;1;1;4;0,0373788;0,0373788;;;;
cols;cols;1;256;256;2;1;4;0,0530627;0,0530627;;;;
cols;cols;1;256;256;5;1;4;0,142338;0,142338;;;;
cols;cols;1;256;256;10;1;4;0,244116;0,244116;;;;
cols;cols;1;256;512;1;1;4;0,0661053;0,0661053;;;;
cols;cols;1;256;512;2;1;4;0,0932113;0,0932113;;;;
cols;cols;1;256;512;5;1;4;0,238836;0,238836;;;;
cols;cols;1;256;512;10;1;4;0,471257;0,471257;;;;
cols;cols;1;256;1024;1;1;4;0,112509;0,112509;;;;
cols;cols;1;256;1024;2;1;4;0,196038;0,196038;;;;
cols;cols;1;256;1024;5;1;4;0,471569;0,471569;;;;
cols;cols;1;256;1024;10;1;4;0,934702;0,934702;;;;
cols;cols;1;512;32;1;1;4;0,0055751;0,0055751;;;;
cols;cols;1;512;32;2;1;4;0,0138363;0,0138363;;;;
cols;cols;1;512;32;5;1;4;0,0204569;0,0204569;;;;
cols;cols;1;512;32;10;1;4;0,0394667;0,0394667;;;;
cols;cols;1;512;64;1;1;4;0,0131065;0,0131065;;;;
cols;cols;1;512;64;2;1;4;0,0246143;0,0246143;;;;
cols;cols;1;512;64;5;1;4;0,0458897;0,0458897;;;;
cols;cols;1;512;64;10;1;4;0,131216;0,131216;;;;
cols;cols;1;512;256;1;1;4;0,0427272;0,0427272;;;;
cols;cols;1;512;256;2;1;4;0,098734;0,098734;;;;
cols;cols;1;512;256;5;1;4;0,217284;0,217284;;;;
cols;cols;1;512;256;10;1;4;0,449627;0,449627;;;;
cols;cols;1;512;512;1;1;4;0,118359;0,118359;;;;
cols;cols;1;512;512;2;1;4;0,199295;0,199295;;;;
cols;cols;1;512;512;5;1;4;0,477784;0,477784;;;;
cols;cols;1;512;512;10;1;4;1,11901;1,11901;;;;
cols;cols;1;512;1024;1;1;4;0,189453;0,189453;;;;
cols;cols;1;512;1024;2;1;4;0,377694;0,377694;;;;
cols;cols;1;512;1024;5;1;4;0,957953;0,957953;;;;
cols;cols;1;512;1024;10;1;4;1,92188;1,92188;;;;
cols;cols;1;1024;32;1;1;4;0,01298;0,01298;;;;
cols;cols;1;1024;32;2;1;4;0,0153893;0,0153893;;;;
cols;cols;1;1024;32;5;1;4;0,036117;0,036117;;;;
cols;cols;1;1024;32;10;1;4;0,0722925;0,0722925;;;;
cols;cols;1;1024;64;1;1;4;0,0168896;0,0168896;;;;
cols;cols;1;1024;64;2;1;4;0,0327283;0,0327283;;;;
cols;cols;1;1024;64;5;1;4;0,0928989;0,0928989;;;;
cols;cols;1;1024;64;10;1;4;0,197894;0,197894;;;;
cols;cols;1;1024;256;1;1;4;0,099484;0,099484;;;;
cols;cols;1;1024;256;2;1;4;0,21806;0,21806;;;;
cols;cols;1;1024;256;5;1;4;0,533049;0,533049;;;;
cols;cols;1;1024;256;10;1;4;0,881135;0,881135;;;;
cols;cols;1;1024;512;1;1;4;0,185701;0,185701;;;;
cols;cols;1;1024;512;2;1;4;0,357874;0,357874;;;;
cols;cols;1;1024;512;5;1;4;0,887951;0,887951;;;;
cols;cols;1;1024;512;10;1;4;1,74863;1,74863;;;;
cols;cols;1;1024;1024;1;1;4;0,388442;0,388442;;;;
cols;cols;1;1024;1024;2;1;4;0,75683;0,75683;;;;
cols;cols;1;1024;1024;5;1;4;1,8916;1,8916;;;;
cols;cols;1;1024;1024;10;1;4;3,74413;3,74413;;;;
cols;cols;2;32;32;1;1;4;0,0021433;0,0021433;;;;
cols;cols;2;32;32;2;1;4;0,0027689;0,0027689;;;;
cols;cols;2;32;32;5;1;4;0,0042841;0,0042841;;;;
cols;cols;2;32;32;10;1;4;0,0077105;0,0077105;;;;
cols;cols;2;32;64;1;1;4;0,002452;0,002452;;;;
cols;cols;2;32;64;2;1;4;0,0030862;0,0030862;;;;
cols;cols;2;32;64;5;1;4;0,0049603;0,0049603;;;;
cols;cols;2;32;64;10;1;4;0,0119191;0,0119191;;;;
cols;cols;2;32;256;1;1;4;0,0044969;0,0044969;;;;
cols;cols;2;32;256;2;1;4;0,0112094;0,0112094;;;;
cols;cols;2;32;256;5;1;4;0,0241154;0,0241154;;;;
cols;cols;2;32;256;10;1;4;0,0289572;0,0289572;;;;
cols;cols;2;32;512;1;1;4;0,0069341;0,0069341;;;;
cols;cols;2;32;512;2;1;4;0,0162224;0,0162224;;;;
cols;cols;2;32;512;5;1;4;0,0475699;0,0475699;;;;
cols;cols;2;32;512;10;1;4;0,0671233;0,0671233;;;;
cols;cols;2;32;1024;1;1;4;0,0122452;0,0122452;;;;
cols;cols;2;32;1024;2;1;4;0,036762;0,036762;;;;
cols;cols;2;32;1024;5;1;4;0,056035;0,056035;;;;
cols;cols;2;32;1024;10;1;4;0,11209;0,11209;;;;
cols;cols;2;64;32;1;1;4;0,0025977;0,0025977;;;;
cols;cols;2;64;32;2;1;4;0,0030838;0,0030838;;;;
cols;cols;2;64;32;5;1;4;0,0053885;0,0053885;;;;
cols;cols;2;64;32;10;1;4;0,0089805;0,0089805;;;;
cols;cols;2;64;64;1;1;4;0,0031066;0,0031066;;;;
cols;cols;2;64;64;2;1;4;0,00603;0,00603;;;;
cols;cols;2;64;64;5;1;4;0,0114606;0,0114606;;;;
cols;cols;2;64;64;10;1;4;0,0242765;0,0242765;;;;
cols;cols;2;64;256;1;1;4;0,0109389;0,0109389;;;;
cols;cols;2;64;256;2;1;4;0,0195585;0,0195585;;;;
cols;cols;2;64;256;5;1;4;0,0398731;0,0398731;;;;
cols;cols;2;64;256;10;1;4;0,0560681;0,0560681;;;;
cols;cols;2;64;512;1;1;4;0,0208396;0,0208396;;;;
cols;cols;2;64;512;2;1;4;0,0238129;0,0238129;;;;
cols;cols;2;64;512;5;1;4;0,0719707;0,0719707;;;;
cols;cols;2;64;512;10;1;4;0,120935;0,120935;;;;
cols;cols;2;64;1024;1;1;4;0,0385807;0,0385807;;;;
cols;cols;2;64;1024;2;1;4;0,046466;0,046466;;;;
cols;cols;2;64;1024;5;1;4;0,122135;0,122135;;;;
cols;cols;2;64;1024;10;1;4;0,235554;0,235554;;;;
cols;cols;2;256;32;1;1;4;0,0038379;0,0038379;;;;
cols;cols;2;256;32;2;1;4;0,0060239;0,0060239;;;;
cols;cols;2;256;32;5;1;4;0,0181136;0,0181136;;;;
cols;cols;2;256;32;10;1;4;0,0235792;0,0235792;;;;
cols;cols;2;256;64;1;1;4;0,008934;0,008934;;;;
cols;cols;2;256;64;2;1;4;0,0116507;0,0116507;;;;
cols;cols;2;256;64;5;1;4;0,0311558;0,0311558;;;;
cols;cols;2;256;64;10;1;4;0,074402;0,074402;;;;
cols;cols;2;256;256;1;1;4;0,0248033;0,0248033;;;;
cols;cols;2;256;256;2;1;4;0,0500142;0,0500142;;;;
cols;cols;2;256;256;5;1;4;0,121977;0,121977;;;;
cols;cols;2;256;256;10;1;4;0,247205;0,247205;;;;
cols;cols;2;256;512;1;1;4;0,0563678;0,0563678;;;;
cols;cols;2;256;512;2;1;4;0,0986741;0,0986741;;;;
cols;cols;2;256;512;5;1;4;0,244152;0,244152;;;;
cols;cols;2;256;512;10;1;4;0,468665;0,468665;;;;
cols;cols;2;256;1024;1;1;4;0,0908111;0,0908111;;;;
cols;cols;2;256;1024;2;1;4;0,184687;0,184687;;;;
cols;cols;2;256;1024;5;1;4;0,458742;0,458742;;;;
cols;cols;2;256;1024;10;1;4;0,908572;0,908572;;;;
cols;cols;2;512;32;1;1;4;0,0055475;0,0055475;;;;
cols;cols;2;512;32;2;1;4;0,0090203;0,0090203;;;;
cols;cols;2;512;32;5;1;4;0,0262384;0,0262384;;;;
cols;cols;2;512;32;10;1;4;0,0391936;0,0391936;;;;
cols;cols;2;512;64;1;1;4;0,0100119;0,0100119;;;;
cols;cols;2;512;64;2;1;4;0,0187633;0,0187633;;;;
cols;cols;2;512;64;5;1;4;0,063924;0,063924;;;;
cols;cols;2;512;64;10;1;4;0,102103;0,102103;;;;
cols;cols;2;512;256;1;1;4;0,0480469;0,0480469;;;;
cols;cols;2;512;256;2;1;4;0,106782;0,106782;;;;
cols;cols;2;512;256;5;1;4;0,212229;0,212229;;;;
cols;cols;2;512;256;10;1;4;0,436814;0,436814;;;;
cols;cols;2;512;512;1;1;4;0,098452;0,098452;;;;
cols;cols;2;512;512;2;1;4;0,191099;0,191099;;;;
cols;cols;2;512;512;5;1;4;0,464187;0,464187;;;;
cols;cols;2;512;512;10;1;4;0,96747;0,96747;;;;
cols;cols;2;512;1024;1;1;4;0,205223;0,205223;;;;
cols;cols;2;512;1024;2;1;4;0,396267;0,396267;;;;
cols;cols;2;512;1024;5;1;4;0,944355;0,944355;;;;
cols;cols;2;512;1024;10;1;4;1,87991;1,87991;;;;
cols;cols;2;1024;32;1;1;4;0,011497;0,011497;;;;
cols;cols;2;1024;32;2;1;4;0,0153;0,0153;;;;
cols;cols;2;1024;32;5;1;4;0,0437835;0,0437835;;;;
cols;cols;2;1024;32;10;1;4;0,071356;0,071356;;;;
cols;cols;2;1024;64;1;1;4;0,0167251;0,0167251;;;;
cols;cols;2;1024;64;2;1;4;0,0325384;0,0325384;;;;
cols;cols;2;1024;64;5;1;4;0,095222;0,095222;;;;
cols;cols;2;1024;64;10;1;4;0,156217;0,156217;;;;
cols;cols;2;1024;256;1;1;4;0,085985;0,085985;;;;
cols;cols;2;1024;256;2;1;4;0,183124;0,183124;;;;
cols;cols;2;1024;256;5;1;4;0,422647;0,422647;;;;
cols;cols;2;1024;256;10;1;4;0,849239;0,849239;;;;
cols;cols;2;1024;512;1;1;4;0,172987;0,172987;;;;
cols;cols;2;1024;512;2;1;4;0,349382;0,349382;;;;
cols;cols;2;1024;512;5;1;4;0,862052;0,862052;;;;
cols;cols;2;1024;512;10;1;4;1,69372;1,69372;;;;
cols;cols;2;1024;1024;1;1;4;0,377115;0,377115;;;;
cols;cols;2;1024;1024;2;1;4;0,736789;0,736789;;;;
cols;cols;2;1024;1024;5;1;4;1,85136;1,85136;;;;
cols;cols;2;1024;1024;10;1;4;3,71104;3,71104;;;;
cols;cols;5;32;32;1;1;4;0,0021856;0,0021856;;;;
cols;cols;5;32;32;2;1;4;0,0027812;0,0027812;;;;
cols;cols;5;32;32;5;1;4;0,0045049;0,0045049;;;;
cols;cols;5;32;32;10;1;4;0,0073656;0,0073656;;;;
cols;cols;5;32;64;1;1;4;0,0031565;0,0031565;;;;
cols;cols;5;32;64;2;1;4;0,0040131;0,0040131;;;;
cols;cols;5;32;64;5;1;4;0,0074167;0,0074167;;;;
cols;cols;5;32;64;10;1;4;0,0117091;0,0117091;;;;
cols;cols;5;32;256;1;1;4;0,0057515;0,0057515;;;;
cols;cols;5;32;256;2;1;4;0,0103607;0,0103607;;;;
cols;cols;5;32;256;5;1;4;0,024743;0,024743;;;;
cols;cols;5;32;256;10;1;4;0,0299829;0,0299829;;;;
cols;cols;5;32;512;1;1;4;0,0105259;0,0105259;;;;
cols;cols;5;32;512;2;1;4;0,0126985;0,0126985;;;;
cols;cols;5;32;512;5;1;4;0,0292275;0,0292275;;;;
cols;cols;5;32;512;10;1;4;0,0712331;0,0712331;;;;
cols;cols;5;32;1024;1;1;4;0,0200985;0,0200985;;;;
