strategy;nFotogramas;width;height;ns;nThreads;total_time;frame_0_time;frame_1_time;frame_2_time;frame_3_time;frame_4_time
cols;5;512;32;5;16;0,0956876;0,0951008;0,0950863;0,0951326;0,0951641;0,0944874
cols;5;512;32;10;16;0,186135;0,185492;0,185801;0,185427;0,185448;0,184833
cols;5;512;64;1;16;0,0453696;0,0448157;0,0449047;0,0442191;0,0442869;0,0442683
cols;5;512;64;2;16;0,0855611;0,0847237;0,0850203;0,0850643;0,0847204;0,0850154
cols;5;512;64;5;16;0,202042;0,201522;0,201286;0,201497;0,201666;0,201238
cols;5;512;64;10;16;0,398818;0,398198;0,398406;0,398005;0,397977;0,397424
cols;5;512;256;1;16;0,20794;0,206859;0,206821;0,206825;0,206597;0,206588
cols;5;512;256;2;16;0,408811;0,407703;0,407171;0,407768;0,407291;0,407473
cols;5;512;256;5;16;0,922642;0,921492;0,921308;0,921684;0,921332;0,920998
cols;5;512;256;10;16;1,82797;1,82695;1,82651;1,82673;1,82677;1,82602
cols;5;512;512;1;16;0,4329;0,431473;0,431252;0,430972;0,430964;0,430481
cols;5;512;512;2;16;0,80838;0,806867;0,806585;0,806116;0,806206;0,80587
cols;5;512;512;5;16;1,96993;1,96784;1,96711;1,96822;1,96754;1,96746
cols;5;512;512;10;16;3,7806;3,77864;3,77798;3,7789;3,7784;3,77762
cols;5;512;1024;1;16;0,859235;0,856827;0,856192;0,857326;0,857012;0,856629
cols;5;512;1024;2;16;1,702;1,6994;1,6992;1,69926;1,69861;1,70011
cols;5;512;1024;5;16;4,07958;4,07703;4,07722;4,07715;4,07672;4,07607
cols;5;512;1024;10;16;8,15383;8,15169;8,14969;8,15071;8,15073;8,15207
cols;5;1024;32;1;16;0,0400221;0,0392797;0,0383005;0,0389152;0,0383711;0,0391474
cols;5;1024;32;2;16;0,0735502;0,0727827;0,0723162;0,0730633;0,0728054;0,0729508
cols;5;1024;32;5;16;0,173849;0,173482;0,173263;0,173323;0,173054;0,172736
cols;5;1024;32;10;16;0,344231;0,343684;0,343696;0,343317;0,343616;0,343132
cols;5;1024;64;1;16;0,0791455;0,0784201;0,0786266;0,0784632;0,0782509;0,0777197
cols;5;1024;64;2;16;0,152337;0,151418;0,151436;0,151622;0,151585;0,151569
cols;5;1024;64;5;16;0,371303;0,370773;0,370432;0,370562;0,370629;0,370653
cols;5;1024;64;10;16;0,730551;0,72982;0,729605;0,729758;0,729607;0,729388
cols;5;1024;256;1;16;0,367431;0,365798;0,365601;0,365703;0,365619;0,364772
cols;5;1024;256;2;16;0,694947;0,692995;0,692633;0,692821;0,692678;0,692804
cols;5;1024;256;5;16;1,64465;1,64284;1,64221;1,64267;1,64273;1,6418
cols;5;1024;256;10;16;3,18431;3,18291;3,18197;3,18193;3,18199;3,18177
cols;5;1024;512;1;16;0,78219;0,780128;0,780382;0,780115;0,780209;0,78028
cols;5;1024;512;2;16;1,47117;1,46876;1,46983;1,46929;1,46893;1,4686
cols;5;1024;512;5;16;3,57259;3,57015;3,56988;3,57033;3,57048;3,57123
cols;5;1024;512;10;16;7,00566;7,00373;7,00342;7,00307;7,00256;7,00263
cols;5;1024;1024;1;16;1,58718;1,58463;1,58303;1,58406;1,58324;1,58265
cols;5;1024;1024;2;16;3,06699;3,06238;3,06297;3,06438;3,06317;3,0623
cols;5;1024;1024;5;16;7,50624;7,50308;7,50365;7,50229;7,50139;7,50169
cols;5;1024;1024;10;16;14,9214;14,9176;14,9181;14,9182;14,9166;14,917
rows;1;32;32;1;1;0,0031529;0,0031367;;;;
rows;1;32;32;2;1;0,0051431;0,0051271;;;;
rows;1;32;32;5;1;0,0115471;0,0115304;;;;
rows;1;32;32;10;1;0,0226473;0,0226311;;;;
rows;1;32;64;1;1;0,0055021;0,0054818;;;;
rows;1;32;64;2;1;0,010303;0,0102863;;;;
rows;1;32;64;5;1;0,0247324;0,0247143;;;;
rows;1;32;64;10;1;0,048142;0,0481197;;;;
rows;1;32;256;1;1;0,0202314;0,0202054;;;;
rows;1;32;256;2;1;0,0401418;0,0401108;;;;
rows;1;32;256;5;1;0,0978024;0,0977759;;;;
rows;1;32;256;10;1;0,194461;0,194431;;;;
rows;1;32;512;1;1;0,0400497;0,0400156;;;;
rows;1;32;512;2;1;0,0789639;0,0789302;;;;
rows;1;32;512;5;1;0,195111;0,195075;;;;
rows;1;32;512;10;1;0,39096;0,390922;;;;
rows;1;32;1024;1;1;0,0785306;0,0784841;;;;
rows;1;32;1024;2;1;0,156075;0,156025;;;;
rows;1;32;1024;5;1;0,389622;0,389571;;;;
rows;1;32;1024;10;1;0,774899;0,77485;;;;
rows;1;64;32;1;1;0,0045007;0,0044808;;;;
rows;1;64;32;2;1;0,008196;0,0081763;;;;
rows;1;64;32;5;1;0,0193372;0,0193148;;;;
rows;1;64;32;10;1;0,0376375;0,0376211;;;;
rows;1;64;64;1;1;0,0096352;0,0096127;;;;
rows;1;64;64;2;1;0,0188088;0,0187836;;;;
rows;1;64;64;5;1;0,0437841;0,0437596;;;;
rows;1;64;64;10;1;0,0872679;0,087245;;;;
rows;1;64;256;1;1;0,039927;0,0398919;;;;
rows;1;64;256;2;1;0,077666;0,0776308;;;;
rows;1;64;256;5;1;0,193463;0,193429;;;;
rows;1;64;256;10;1;0,380378;0,380337;;;;
rows;1;64;512;1;1;0,0775539;0,0775075;;;;
rows;1;64;512;2;1;0,150524;0,15047;;;;
rows;1;64;512;5;1;0,386094;0,386045;;;;
rows;1;64;512;10;1;0,763648;0,763594;;;;
rows;1;64;1024;1;1;0,155363;0,155285;;;;
rows;1;64;1024;2;1;0,314013;0,313936;;;;
rows;1;64;1024;5;1;0,765222;0,765146;;;;
rows;1;64;1024;10;1;1,53152;1,53144;;;;
rows;1;256;32;1;1;0,013516;0,0134907;;;;
rows;1;256;32;2;1;0,0260105;0,0259847;;;;
rows;1;256;32;5;1;0,0631181;0,0630888;;;;
rows;1;256;32;10;1;0,124929;0,1249;;;;
rows;1;256;64;1;1;0,0284504;0,0284171;;;;
rows;1;256;64;2;1;0,0553989;0,0553653;;;;
rows;1;256;64;5;1;0,13439;0,134353;;;;
rows;1;256;64;10;1;0,265679;0,265642;;;;
rows;1;256;256;1;1;0,138194;0,138115;;;;
rows;1;256;256;2;1;0,273492;0,273414;;;;
rows;1;256;256;5;1;0,678313;0,678233;;;;
rows;1;256;256;10;1;1,34831;1,34824;;;;
rows;1;256;512;1;1;0,295371;0,295237;;;;
rows;1;256;512;2;1;0,588903;0,588769;;;;
rows;1;256;512;5;1;1,45653;1,45639;;;;
rows;1;256;512;10;1;2,86768;2,86755;;;;
rows;1;256;1024;1;1;0,585844;0,585595;;;;
rows;1;256;1024;2;1;1,17534;1,1751;;;;
rows;1;256;1024;5;1;2,88955;2,8893;;;;
rows;1;256;1024;10;1;5,76244;5,76218;;;;
rows;1;512;32;1;1;0,0237277;0,0236941;;;;
rows;1;512;32;2;1;0,0458423;0,0458088;;;;
rows;1;512;32;5;1;0,112234;0,112199;;;;
rows;1;512;32;10;1;0,222061;0,222026;;;;
rows;1;512;64;1;1;0,0524911;0,0524417;;;;
rows;1;512;64;2;1;0,100361;0,100312;;;;
rows;1;512;64;5;1;0,242555;0,242508;;;;
rows;1;512;64;10;1;0,47988;0,479832;;;;
rows;1;512;256;1;1;0,235245;0,23511;;;;
rows;1;512;256;2;1;0,460116;0,459981;;;;
rows;1;512;256;5;1;1,14123;1,1411;;;;
rows;1;512;256;10;1;2,28051;2,28038;;;;
rows;1;512;512;1;1;0,536168;0,535912;;;;
rows;1;512;512;2;1;1,06287;1,06262;;;;
rows;1;512;512;5;1;2,62931;2,62906;;;;
rows;1;512;512;10;1;5,2639;5,26365;;;;
rows;1;512;1024;1;1;1,16465;1,1644;;;;
rows;1;512;1024;2;1;2,29988;2,29963;;;;
rows;1;512;1024;5;1;5,69012;5,68987;;;;
rows;1;512;1024;10;1;11,491;11,4907;;;;
rows;1;1024;32;1;1;0,0398216;0,0397741;;;;
rows;1;1024;32;2;1;0,0763201;0,0762738;;;;
rows;1;1024;32;5;1;0,188621;0,188572;;;;
rows;1;1024;32;10;1;0,373784;0,373733;;;;
rows;1;1024;64;1;1;0,091272;0,0911971;;;;
rows;1;1024;64;2;1;0,179146;0,179071;;;;
rows;1;1024;64;5;1;0,442589;0,442511;;;;
rows;1;1024;64;10;1;0,887705;0,887627;;;;
rows;1;1024;256;1;1;0,422348;0,4221;;;;
rows;1;1024;256;2;1;0,835689;0,835442;;;;
rows;1;1024;256;5;1;2,07022;2,06998;;;;
rows;1;1024;256;10;1;4,10605;4,1058;;;;
rows;1;1024;512;1;1;0,920815;0,920582;;;;
rows;1;1024;512;2;1;1,83495;1,83471;;;;
rows;1;1024;512;5;1;4,53244;4,5322;;;;
rows;1;1024;512;10;1;9,06188;9,06163;;;;
rows;1;1024;1024;1;1;2,16048;2,16001;;;;
rows;1;1024;1024;2;1;4,27592;4,27547;;;;
rows;1;1024;1024;5;1;10,558;10,5575;;;;
rows;1;1024;1024;10;1;20,958;20,9575;;;;
rows;2;32;32;1;1;0,0031596;0,0030215;;;
rows;2;32;32;2;1;0,0049246;0,0047878;;;
rows;2;32;32;5;1;0,0110957;0,010953;;;
rows;2;32;32;10;1;0,0215641;0,0214199;;;
rows;2;32;64;1;1;0,0053135;0,0051702;;;
rows;2;32;64;2;1;0,0097628;0,0096191;;;
rows;2;32;64;5;1;0,0234944;0,0233521;;;
rows;2;32;64;10;1;0,0454477;0,0453033;;;
rows;2;32;256;1;1;0,0195399;0,0193838;;;
rows;2;32;256;2;1;0,0377233;0,0375701;;;
rows;2;32;256;5;1;0,0917678;0,091615;;;
rows;2;32;256;10;1;0,182432;0,182272;;;
rows;2;32;512;1;1;0,0380639;0,0379024;;;
rows;2;32;512;2;1;0,0744449;0,0742829;;;
rows;2;32;512;5;1;0,183631;0,183474;;;
rows;2;32;512;10;1;0,371781;0,371603;;;
rows;2;32;1024;1;1;0,0742648;0,0740917;;;
rows;2;32;1024;2;1;0,148295;0,148122;;;
rows;2;32;1024;5;1;0,367222;0,36705;;;
rows;2;32;1024;10;1;0,728993;0,72882;;;
rows;2;64;32;1;1;0,0044138;0,004261;;;
rows;2;64;32;2;1;0,0079386;0,007795;;;
rows;2;64;32;5;1;0,0188419;0,0186926;;;
rows;2;64;32;10;1;0,0369516;0,0367986;;;
rows;2;64;64;1;1;0,0092583;0,0091098;;;
rows;2;64;64;2;1;0,0176874;0,0175347;;;
rows;2;64;64;5;1;0,0432878;0,0431416;;;
rows;2;64;64;10;1;0,0886349;0,0884869;;;
rows;2;64;256;1;1;0,0371798;0,0370213;;;
rows;2;64;256;2;1;0,0737327;0,0735774;;;
rows;2;64;256;5;1;0,182106;0,181948;;;
rows;2;64;256;10;1;0,365329;0,365159;;;
rows;2;64;512;1;1;0,074777;0,0745985;;;
rows;2;64;512;2;1;0,147887;0,14772;;;
rows;2;64;512;5;1;0,365868;0,365699;;;
rows;2;64;512;10;1;0,735614;0,735441;;;
rows;2;64;1024;1;1;0,14969;0,149475;;;
rows;2;64;1024;2;1;0,298904;0,298703;;;
rows;2;64;1024;5;1;0,738445;0,738248;;;
rows;2;64;1024;10;1;1,4619;1,4617;;;
rows;2;256;32;1;1;0,013067;0,0129206;;;
rows;2;256;32;2;1;0,0250073;0,0248575;;;
rows;2;256;32;5;1;0,0610922;0,0609156;;;
rows;2;256;32;10;1;0,120555;0,1204;;;
rows;2;256;64;1;1;0,0272218;0,0270666;;;
rows;2;256;64;2;1;0,0534841;0,0533222;;;
rows;2;256;64;5;1;0,131551;0,131383;;;
rows;2;256;64;10;1;0,257894;0,257733;;;
rows;2;256;256;1;1;0,133625;0,133433;;;
rows;2;256;256;2;1;0,264515;0,264317;;;
rows;2;256;256;5;1;0,656771;0,656536;;;
rows;2;256;256;10;1;1,31822;1,31801;;;
rows;2;256;512;1;1;0,288343;0,288082;;;
rows;2;256;512;2;1;0,57299;0,572734;;;
rows;2;256;512;5;1;1,4276;1,42734;;;
rows;2;256;512;10;1;2,82953;2,82927;;;
rows;2;256;1024;1;1;0,579404;0,579033;;;
rows;2;256;1024;2;1;1,15117;1,1508;;;
rows;2;256;1024;5;1;2,86816;2,8678;;;
rows;2;256;1024;10;1;5,69809;5,69771;;;
rows;2;512;32;1;1;0,0234477;0,0232944;;;
rows;2;512;32;2;1;0,0452164;0,0450594;;;
rows;2;512;32;5;1;0,110835;0,110674;;;
rows;2;512;32;10;1;0,220092;0,219929;;;
rows;2;512;64;1;1;0,0496382;0,049424;;;
rows;2;512;64;2;1;0,0971474;0,0969704;;;
rows;2;512;64;5;1;0,240602;0,24043;;;
rows;2;512;64;10;1;0,478622;0,47845;;;
rows;2;512;256;1;1;0,229858;0,229605;;;
rows;2;512;256;2;1;0,459416;0,459157;;;
rows;2;512;256;5;1;1,13058;1,13033;;;
rows;2;512;256;10;1;2,26061;2,26035;;;
rows;2;512;512;1;1;0,53106;0,530693;;;
rows;2;512;512;2;1;1,05382;1,05346;;;
rows;2;512;512;5;1;2,61908;2,61871;;;
rows;2;512;512;10;1;5,22108;5,22071;;;
rows;2;512;1024;1;1;1,14829;1,14795;;;
rows;2;512;1024;2;1;2,28462;2,28428;;;
rows;2;512;1024;5;1;5,65338;5,65301;;;
rows;2;512;1024;10;1;11,6327;11,6323;;;
rows;2;1024;32;1;1;0,0393265;0,0391566;;;
rows;2;1024;32;2;1;0,0759346;0,0757644;;;
rows;2;1024;32;5;1;0,187326;0,187127;;;
rows;2;1024;32;10;1;0,370908;0,370738;;;
rows;2;1024;64;1;1;0,0902628;0,0900486;;;
rows;2;1024;64;2;1;0,178291;0,178098;;;
rows;2;1024;64;5;1;0,439131;0,438934;;;
rows;2;1024;64;10;1;0,877716;0,877516;;;
rows;2;1024;256;1;1;0,423524;0,423159;;;
rows;2;1024;256;2;1;0,830017;0,829653;;;
rows;2;1024;256;5;1;2,05789;2,05752;;;
rows;2;1024;256;10;1;4,08795;4,08759;;;
rows;2;1024;512;1;1;0,914158;0,913813;;;
rows;2;1024;512;2;1;1,82086;1,8205;;;
rows;2;1024;512;5;1;4,51892;4,51856;;;
rows;2;1024;512;10;1;9,03631;9,03594;;;
rows;2;1024;1024;1;1;2,11936;2,11875;;;
rows;2;1024;1024;2;1;4,21549;4,21492;;;
rows;2;1024;1024;5;1;10,4496;10,449;;;
rows;2;1024;1024;10;1;20,7729;20,7723;;;
rows;5;32;32;1;1;0,0031086;0,0029688
rows;5;32;32;2;1;0,0049371;0,0048039
rows;5;32;32;5;1;0,0110035;0,0108603
rows;5;32;32;10;1;0,0213107;0,0211722
rows;5;32;64;1;1;0,0054558;0,0052871
rows;5;32;64;2;1;0,0097458;0,009606
rows;5;32;64;5;1;0,0235068;0,0233195
rows;5;32;64;10;1;0,0452407;0,0450883
rows;5;32;256;1;1;0,019217;0,0190717
rows;5;32;256;2;1;0,0386793;0,0385295
rows;5;32;256;5;1;0,0914099;0,0912617
rows;5;32;256;10;1;0,182045;0,181892
rows;5;32;512;1;1;0,0377831;0,0376248
rows;5;32;512;2;1;0,074337;0,0741773
rows;5;32;512;5;1;0,183537;0,183376
rows;5;32;512;10;1;0,368125;0,36797
rows;5;32;1024;1;1;0,0740697;0,073894
rows;5;32;1024;2;1;0,146654;0,146483
rows;5;32;1024;5;1;0,363407;0,36323
rows;5;32;1024;10;1;0,730196;0,730021
rows;5;64;32;1;1;0,0043677;0,004225
rows;5;64;32;2;1;0,0078416;0,0077007
rows;5;64;32;5;1;0,0185721;0,0184321
rows;5;64;32;10;1;0,039054;0,0388597
rows;5;64;64;1;1;0,009206;0,0090594
rows;5;64;64;2;1;0,0175092;0,0173583
rows;5;64;64;5;1;0,0419776;0,0418276
rows;5;64;64;10;1;0,0835852;0,0834343
rows;5;64;256;1;1;0,0369224;0,0367672
rows;5;64;256;2;1;0,0728722;0,0727125
rows;5;64;256;5;1;0,184975;0,184809
rows;5;64;256;10;1;0,360229;0,360065
rows;5;64;512;1;1;0,0743999;0,0742338
rows;5;64;512;2;1;0,150855;0,150678
rows;5;64;512;5;1;0,367712;0,367539
rows;5;64;512;10;1;0,736169;0,735994
rows;5;64;1024;1;1;0,149571;0,149372
rows;5;64;1024;2;1;0,296685;0,296484
rows;5;64;1024;5;1;0,733691;0,733489
rows;5;64;1024;10;1;1,46085;1,46065
rows;5;256;32;1;1;0,0129541;0,0128094
rows;5;256;32;2;1;0,0248152;0,0246645
rows;5;256;32;5;1;0,0608472;0,0606971
rows;5;256;32;10;1;0,120121;0,119963
rows;5;256;64;1;1;0,0268676;0,0267147
rows;5;256;64;2;1;0,0526619;0,0525063
rows;5;256;64;5;1;0,130051;0,129891
rows;5;256;64;10;1;0,257471;0,257302
rows;5;256;256;1;1;0,133323;0,133127
rows;5;256;256;2;1;0,265079;0,264882
rows;5;256;256;5;1;0,655327;0,65513
rows;5;256;256;10;1;1,31201;1,31181
rows;5;256;512;1;1;0,287861;0,28761
rows;5;256;512;2;1;0,569951;0,569688
rows;5;256;512;5;1;1,41638;1,41612
rows;5;256;512;10;1;2,82448;2,82424
rows;5;256;1024;1;1;0,577296;0,576932
rows;5;256;1024;2;1;1,14983;1,14946
rows;5;256;1024;5;1;2,85337;2,85301
rows;5;256;1024;10;1;5,71409;5,71373
rows;5;512;32;1;1;0,0232833;0,0231271
rows;5;512;32;2;1;0,0450053;0,044851
rows;5;512;32;5;1;0,110562;0,110399
rows;5;512;32;10;1;0,219698;0,219545
rows;5;512;64;1;1;0,0494988;0,049328
rows;5;512;64;2;1;0,097215;0,0970386
rows;5;512;64;5;1;0,240062;0,239885
rows;5;512;64;10;1;0,477087;0,476915
rows;5;512;256;1;1;0,230367;0,230111
rows;5;512;256;2;1;0,458268;0,458006
rows;5;512;256;5;1;1,12976;1,1295
rows;5;512;256;10;1;2,25181;2,25155
rows;5;512;512;1;1;0,529836;0,529464
rows;5;512;512;2;1;1,0544;1,05403
rows;5;512;512;5;1;2,62109;2,62071
rows;5;512;512;10;1;5,21938;5,21901
rows;5;512;1024;1;1;1,14711;1,14675
rows;5;512;1024;2;1;2,28007;2,27969
rows;5;512;1024;5;1;5,65991;5,65955
rows;5;512;1024;10;1;11,2943;11,2939
rows;5;1024;32;1;1;0,0389304;0,0387615
rows;5;1024;32;2;1;0,0760122;0,0758432
rows;5;1024;32;5;1;0,186553;0,186381
rows;5;1024;32;10;1;0,37158;0,371407
rows;5;1024;64;1;1;0,0901265;0,0899325
rows;5;1024;64;2;1;0,178266;0,178062
rows;5;1024;64;5;1;0,440354;0,440153
rows;5;1024;64;10;1;0,875874;0,875666
rows;5;1024;256;1;1;0,418172;0,417807
rows;5;1024;256;2;1;0,827211;0,826847
rows;5;1024;256;5;1;2,04752;2,04715
rows;5;1024;256;10;1;4,07829;4,07793
rows;5;1024;512;1;1;0,917462;0,917053
rows;5;1024;512;2;1;1,81919;1,81882
rows;5;1024;512;5;1;4,54018;4,53982
rows;5;1024;512;10;1;9,01622;9,01586
rows;5;1024;1024;1;1;2,11887;2,11823
rows;5;1024;1024;2;1;4,21334;4,21271
rows;5;1024;1024;5;1;10,4421;10,4415
rows;5;1024;1024;10;1;20,8728;20,8723
rows;1;32;32;1;2;0,0021308;0,002086;;;;
rows;1;32;32;2;2;0,0030344;0,0029904;;;;
rows;1;32;32;5;2;0,0061806;0,0061348;;;;
rows;1;32;32;10;2;0,0118985;0,0118554;;;;
rows;1;32;64;1;2;0,0031888;0,0031417;;;;
rows;1;32;64;2;2;0,0053794;0,0053341;;;;
rows;1;32;64;5;2;0,0122571;0,0122131;;;;
rows;1;32;64;10;2;0,0236167;0,0235685;;;;
rows;1;32;256;1;2;0,0113654;0,0113114;;;;
rows;1;32;256;2;2;0,0221251;0,0220629;;;;
rows;1;32;256;5;2;0,0527732;0,0527165;;;;
rows;1;32;256;10;2;0,103776;0,103722;;;;
rows;1;32;512;1;2;0,0223034;0,0222435;;;;
rows;1;32;512;2;2;0,0432735;0,0432126;;;;
rows;1;32;512;5;2;0,106456;0,106396;;;;
rows;1;32;512;10;2;0,21189;0,211821;;;;
rows;1;32;1024;1;2;0,0436291;0,0435549;;;;
rows;1;32;1024;2;2;0,0850739;0,085001;;;;
rows;1;32;1024;5;2;0,210225;0,210145;;;;
rows;1;32;1024;10;2;0,420895;0,420814;;;;
rows;1;64;32;1;2;0,0027442;0,0026961;;;;
rows;1;64;32;2;2;0,004648;0,0046031;;;;
rows;1;64;32;5;2;0,0107413;0,0106806;;;;
rows;1;64;32;10;2;0,0201122;0,0200641;;;;
rows;1;64;64;1;2;0,0053547;0,0053019;;;;
rows;1;64;64;2;2;0,0098905;0,0098213;;;;
rows;1;64;64;5;2;0,0247816;0,0247306;;;;
rows;1;64;64;10;2;0,0443519;0,0443017;;;;
rows;1;64;256;1;2;0,0209944;0,0209342;;;;
rows;1;64;256;2;2;0,0410882;0,0410253;;;;
rows;1;64;256;5;2;0,101598;0,101534;;;;
rows;1;64;256;10;2;0,199977;0,199913;;;;
rows;1;64;512;1;2;0,0433337;0,0432526;;;;
rows;1;64;512;2;2;0,0851188;0,0850179;;;;
rows;1;64;512;5;2;0,211301;0,211224;;;;
rows;1;64;512;10;2;0,426644;0,426564;;;;
rows;1;64;1024;1;2;0,0869321;0,0868307;;;;
rows;1;64;1024;2;2;0,174132;0,174011;;;;
rows;1;64;1024;5;2;0,42998;0,429864;;;;
rows;1;64;1024;10;2;0,868314;0,868177;;;;
rows;1;256;32;1;2;0,0078751;0,0078215;;;;
rows;1;256;32;2;2;0,0148369;0,0147834;;;;
rows;1;256;32;5;2;0,0354652;0,0354131;;;;
rows;1;256;32;10;2;0,0698531;0,0697876;;;;
rows;1;256;64;1;2;0,0159641;0,0159043;;;;
rows;1;256;64;2;2;0,0303431;0,0302821;;;;
rows;1;256;64;5;2;0,0736977;0,0736375;;;;
rows;1;256;64;10;2;0,145729;0,145666;;;;
rows;1;256;256;1;2;0,0728692;0,0727642;;;;
rows;1;256;256;2;2;0,14585;0,145749;;;;
rows;1;256;256;5;2;0,361711;0,361606;;;;
rows;1;256;256;10;2;0,701483;0,701378;;;;
rows;1;256;512;1;2;0,148321;0,148162;;;;
rows;1;256;512;2;2;0,294326;0,294167;;;;
rows;1;256;512;5;2;0,736761;0,736605;;;;
rows;1;256;512;10;2;1,47616;1,476;;;;
rows;1;256;1024;1;2;0,325898;0,325613;;;;
rows;1;256;1024;2;2;0,640397;0,640122;;;;
rows;1;256;1024;5;2;1,56934;1,56906;;;;
rows;1;256;1024;10;2;3,16449;3,16422;;;;
rows;1;512;32;1;2;0,0146411;0,0145819;;;;
rows;1;512;32;2;2;0,0281856;0,0281238;;;;
rows;1;512;32;5;2;0,0686351;0,0685738;;;;
rows;1;512;32;10;2;0,136885;0,136821;;;;
rows;1;512;64;1;2;0,0291119;0,0290366;;;;
rows;1;512;64;2;2;0,0568639;0,0567899;;;;
rows;1;512;64;5;2;0,140125;0,140049;;;;
rows;1;512;64;10;2;0,277747;0,277671;;;;
rows;1;512;256;1;2;0,127831;0,127672;;;;
rows;1;512;256;2;2;0,25293;0,252772;;;;
rows;1;512;256;5;2;0,619974;0,61981;;;;
rows;1;512;256;10;2;1,24597;1,24581;;;;
rows;1;512;512;1;2;0,284423;0,284153;;;;
rows;1;512;512;2;2;0,574069;0,573797;;;;
rows;1;512;512;5;2;1,41632;1,41605;;;;
rows;1;512;512;10;2;2,81153;2,81125;;;;
rows;1;512;1024;1;2;0,587101;0,586831;;;;
rows;1;512;1024;2;2;1,18073;1,18046;;;;
rows;1;512;1024;5;2;2,96045;2,96018;;;;
rows;1;512;1024;10;2;5,84396;5,84368;;;;
rows;1;1024;32;1;2;0,0238947;0,0238189;;;;
rows;1;1024;32;2;2;0,0458866;0,0458135;;;;
rows;1;1024;32;5;2;0,112949;0,112871;;;;
rows;1;1024;32;10;2;0,225123;0,225046;;;;
rows;1;1024;64;1;2;0,0558346;0,0557323;;;;
rows;1;1024;64;2;2;0,110133;0,11003;;;;
rows;1;1024;64;5;2;0,271809;0,271706;;;;
rows;1;1024;64;10;2;0,54211;0,542001;;;;
rows;1;1024;256;1;2;0,237432;0,237155;;;;
rows;1;1024;256;2;2;0,471603;0,471335;;;;
rows;1;1024;256;5;2;1,15731;1,15703;;;;
rows;1;1024;256;10;2;2,31898;2,3187;;;;
rows;1;1024;512;1;2;0,510371;0,510116;;;;
rows;1;1024;512;2;2;1,00514;1,00486;;;;
rows;1;1024;512;5;2;2,48324;2,48297;;;;
rows;1;1024;512;10;2;5,03879;5,03852;;;;
rows;1;1024;1024;1;2;1,13162;1,13114;;;;
rows;1;1024;1024;2;2;2,31077;2,31028;;;;
rows;1;1024;1024;5;2;5,64943;5,64892;;;;
rows;1;1024;1024;10;2;11,2223;11,2218;;;;
rows;2;32;32;1;2;0,0035307;0,0034181;0,0034422;;;
rows;2;32;32;2;2;0,0051658;0,0051191;0,0049768;;;
rows;2;32;32;5;2;0,0114685;0,0114265;0,0113406;;;
rows;2;32;32;10;2;0,0219857;0,0218977;0,021901;;;
rows;2;32;64;1;2;0,0054431;0,0053941;0,0053044;;;
rows;2;32;64;2;2;0,010178;0,0101293;0,0100581;;;
rows;2;32;64;5;2;0,0239328;0,0238838;0,023791;;;
rows;2;32;64;10;2;0,0467776;0,0467249;0,0466426;;;
rows;2;32;256;1;2;0,0196011;0,0195361;0,0193381;;;
rows;2;32;256;2;2;0,0382492;0,0380451;0,0381225;;;
rows;2;32;256;5;2;0,0936445;0,0932362;0,0935405;;;
rows;2;32;256;10;2;0,18357;0,183467;0,183464;;;
rows;2;32;512;1;2;0,0388471;0,0387339;0,038732;;;
rows;2;32;512;2;2;0,0765406;0,0764673;0,0763884;;;
rows;2;32;512;5;2;0,18951;0,18937;0,189384;;;
rows;2;32;512;10;2;0,377939;0,377817;0,377818;;;
rows;2;32;1024;1;2;0,0774874;0,0773762;0,0771356;;;
rows;2;32;1024;2;2;0,151465;0,151362;0,151272;;;
rows;2;32;1024;5;2;0,377588;0,377485;0,377392;;;
rows;2;32;1024;10;2;0,75724;0,757024;0,757099;;;
rows;2;64;32;1;2;0,0046213;0,0045727;0,0044784;;;
rows;2;64;32;2;2;0,0081714;0,0080982;0,0080748;;;
rows;2;64;32;5;2;0,0193429;0,0192953;0,018818;;;
rows;2;64;32;10;2;0,0374689;0,037329;0,0373719;;;
rows;2;64;64;1;2;0,0095584;0,0094797;0,0094145;;;
rows;2;64;64;2;2;0,0186668;0,0184996;0,018566;;;
rows;2;64;64;5;2;0,0441485;0,0440842;0,0439138;;;
rows;2;64;64;10;2;0,0845579;0,0845019;0,0839377;;;
rows;2;64;256;1;2;0,0384328;0,0383556;0,0378275;;;
rows;2;64;256;2;2;0,0740259;0,0735203;0,0739014;;;
rows;2;64;256;5;2;0,183912;0,183839;0,183775;;;
rows;2;64;256;10;2;0,362758;0,362678;0,362536;;;
rows;2;64;512;1;2;0,0758302;0,0757274;0,0752467;;;
rows;2;64;512;2;2;0,149165;0,148614;0,149021;;;
rows;2;64;512;5;2;0,366799;0,366697;0,366619;;;
rows;2;64;512;10;2;0,742423;0,742307;0,742228;;;
rows;2;64;1024;1;2;0,155267;0,155107;0,155044;;;
rows;2;64;1024;2;2;0,303446;0,303285;0,303207;;;
rows;2;64;1024;5;2;0,74448;0,744286;0,744266;;;
rows;2;64;1024;10;2;1,48712;1,48692;1,48692;;;
rows;2;256;32;1;2;0,0135583;0,0134948;0,0133384;;;
rows;2;256;32;2;2;0,0257174;0,0256568;0,0255714;;;
rows;2;256;32;5;2;0,0637913;0,0636831;0,0636819;;;
rows;2;256;32;10;2;0,125902;0,125835;0,125756;;;
rows;2;256;64;1;2;0,0277958;0,0277157;0,0276332;;;
