strategy;subStrategy;nFotogramas;width;height;ns;nProcs;threadsPorProceso;total_time;frame_0_time;frame_1_time;frame_2_time;frame_3_time;frame_4_time
blocks;cols;2;1024;256;10;16;4;0,299484;0,294869;0,299484;;;
blocks;cols;2;1024;512;1;16;4;0,0867647;0,0790613;0,0867647;;;
blocks;cols;2;1024;512;3;16;4;0,21055;0,21055;0,207229;;;
blocks;cols;2;1024;512;10;16;4;0,527957;0,526626;0,527957;;;
blocks;cols;2;1024;1024;1;16;4;0,180873;0,173496;0,180873;;;
blocks;cols;2;1024;1024;3;16;4;0,43055;0,417587;0,43055;;;
blocks;cols;2;1024;1024;10;16;4;1,09634;1,08525;1,09634;;;
blocks;cols;3;32;32;1;16;4;0,0038062;0,0038062;0,003494;0,0036372;;
blocks;cols;3;32;32;3;16;4;0,0042143;0,0040107;0,0038209;0,0042143;;
blocks;cols;3;32;32;10;16;4;0,0063092;0,0059823;0,0063092;0,0055863;;
blocks;cols;3;32;256;1;16;4;0,0063854;0,0048602;0,0058071;0,0063854;;
blocks;cols;3;32;256;3;16;4;0,0090081;0,0083499;0,0077945;0,0090081;;
blocks;cols;3;32;256;10;16;4;0,0207119;0,0186567;0,0193356;0,0207119;;
blocks;cols;3;32;512;1;16;4;0,0080801;0,0074155;0,0072956;0,0080801;;
blocks;cols;3;32;512;3;16;4;0,0148441;0,0132229;0,0146462;0,0148441;;
blocks;cols;3;32;512;10;16;4;0,0427456;0,0361848;0,0381531;0,0427456;;
blocks;cols;3;32;1024;1;16;4;0,0111436;0,00977;0,011019;0,0111436;;
blocks;cols;3;32;1024;3;16;4;0,0277582;0,0264519;0,0277582;0,026773;;
blocks;cols;3;32;1024;10;16;4;0,0788848;0,0657184;0,0775267;0,0788848;;
blocks;cols;3;256;32;1;16;4;0,005074;0,0044665;0,005074;0,0047001;;
blocks;cols;3;256;32;3;16;4;0,0074635;0,0070888;0,0072002;0,0074635;;
blocks;cols;3;256;32;10;16;4;0,0156791;0,0136604;0,0156791;0,0146243;;
blocks;cols;3;256;256;1;16;4;0,0196184;0,017727;0,0178811;0,0196184;;
blocks;cols;3;256;256;3;16;4;0,0624011;0,0624011;0,0543683;0,0552928;;
blocks;cols;3;256;256;10;16;4;0,157981;0,157981;0,150134;0,153587;;
blocks;cols;3;256;512;1;16;4;0,0486914;0,0474278;0,0483187;0,0486914;;
blocks;cols;3;256;512;3;16;4;0,103906;0,0995458;0,100977;0,103906;;
blocks;cols;3;256;512;10;16;4;0,309861;0,295381;0,299527;0,309861;;
blocks;cols;3;256;1024;1;16;4;0,0743826;0,0685782;0,0704589;0,0743826;;
blocks;cols;3;256;1024;3;16;4;0,20305;0,197113;0,192487;0,20305;;
blocks;cols;3;256;1024;10;16;4;0,507678;0,472506;0,494266;0,507678;;
blocks;cols;3;512;32;1;16;4;0,0057645;0,0057645;0,0051047;0,0057348;;
blocks;cols;3;512;32;3;16;4;0,01158;0,0096921;0,01158;0,011418;;
blocks;cols;3;512;32;10;16;4;0,0314976;0,0313252;0,0303772;0,0314976;;
blocks;cols;3;512;256;1;16;4;0,0357562;0,0306412;0,0298211;0,0357562;;
blocks;cols;3;512;256;3;16;4;0,0861041;0,0793993;0,0818353;0,0861041;;
blocks;cols;3;512;256;10;16;4;0,258696;0,249257;0,24293;0,258696;;
blocks;cols;3;512;512;1;16;4;0,0660901;0,0636773;0,0660901;0,065444;;
blocks;cols;3;512;512;3;16;4;0,170535;0,168135;0,170535;0,170463;;
blocks;cols;3;512;512;10;16;4;0,494359;0,473682;0,494359;0,476702;;
blocks;cols;3;512;1024;1;16;4;0,144461;0,136532;0,135642;0,144461;;
blocks;cols;3;512;1024;3;16;4;0,335348;0,333143;0,335348;0,331915;;
blocks;cols;3;512;1024;10;16;4;0,917503;0,848549;0,889773;0,917503;;
blocks;cols;3;1024;32;1;16;4;0,0081511;0,0080292;0,0081511;0,0075221;;
blocks;cols;3;1024;32;3;16;4;0,0173645;0,0145963;0,0143972;0,0173645;;
blocks;cols;3;1024;32;10;16;4;0,0508983;0,0467257;0,0508983;0,0495296;;
blocks;cols;3;1024;256;1;16;4;0,0633663;0,0633663;0,0524853;0,0531898;;
blocks;cols;3;1024;256;3;16;4;0,152696;0,146905;0,152696;0,14478;;
blocks;cols;3;1024;256;10;16;4;0,405758;0,364634;0,405758;0,397149;;
blocks;cols;3;1024;512;1;16;4;0,1381;0,135231;0,127053;0,1381;;
blocks;cols;3;1024;512;3;16;4;0,315282;0,297696;0,315282;0,308042;;
blocks;cols;3;1024;512;10;16;4;0,76785;0,742984;0,737007;0,76785;;
blocks;cols;3;1024;1024;1;16;4;0,251552;0,247753;0,251552;0,250769;;
blocks;cols;3;1024;1024;3;16;4;0,558164;0,518137;0,558164;0,533318;;
blocks;cols;3;1024;1024;10;16;4;1,50844;1,46454;1,50844;1,48548;;
blocks;cols;1;32;32;1;16;8;0,0080819;0,0080819;;;;
blocks;cols;1;32;32;3;16;8;0,0081876;0,0081876;;;;
blocks;cols;1;32;32;10;16;8;0,0086433;0,0086433;;;;
blocks;cols;1;32;256;1;16;8;0,0080957;0,0080957;;;;
blocks;cols;1;32;256;3;16;8;0,0084047;0,0084047;;;;
blocks;cols;1;32;256;10;16;8;0,011188;0,011188;;;;
blocks;cols;1;32;512;1;16;8;0,0076938;0,0076938;;;;
blocks;cols;1;32;512;3;16;8;0,0104851;0,0104851;;;;
blocks;cols;1;32;512;10;16;8;0,0174815;0,0174815;;;;
blocks;cols;1;32;1024;1;16;8;0,0131604;0,0131604;;;;
blocks;cols;1;32;1024;3;16;8;0,0193967;0,0193967;;;;
blocks;cols;1;32;1024;10;16;8;0,0269579;0,0269579;;;;
blocks;cols;1;256;32;1;16;8;0,008309;0,008309;;;;
blocks;cols;1;256;32;3;16;8;0,0077257;0,0077257;;;;
blocks;cols;1;256;32;10;16;8;0,0099596;0,0099596;;;;
blocks;cols;1;256;256;1;16;8;0,0201904;0,0201904;;;;
blocks;cols;1;256;256;3;16;8;0,0285496;0,0285496;;;;
blocks;cols;1;256;256;10;16;8;0,0519352;0,0519352;;;;
blocks;cols;1;256;512;1;16;8;0,0237919;0,0237919;;;;
blocks;cols;1;256;512;3;16;8;0,0385546;0,0385546;;;;
blocks;cols;1;256;512;10;16;8;0,103923;0,103923;;;;
blocks;cols;1;256;1024;1;16;8;0,0342389;0,0342389;;;;
blocks;cols;1;256;1024;3;16;8;0,0531947;0,0531947;;;;
blocks;cols;1;256;1024;10;16;8;0,184234;0,184234;;;;
blocks;cols;1;512;32;1;16;8;0,0083433;0,0083433;;;;
blocks;cols;1;512;32;3;16;8;0,008852;0,008852;;;;
blocks;cols;1;512;32;10;16;8;0,0161562;0,0161562;;;;
blocks;cols;1;512;256;1;16;8;0,0240508;0,0240508;;;;
blocks;cols;1;512;256;3;16;8;0,0412801;0,0412801;;;;
blocks;cols;1;512;256;10;16;8;0,102368;0,102368;;;;
blocks;cols;1;512;512;1;16;8;0,0382777;0,0382777;;;;
blocks;cols;1;512;512;3;16;8;0,0531691;0,0531691;;;;
blocks;cols;1;512;512;10;16;8;0,159998;0,159998;;;;
blocks;cols;1;512;1024;1;16;8;0,0571144;0,0571144;;;;
blocks;cols;1;512;1024;3;16;8;0,134219;0,134219;;;;
blocks;cols;1;512;1024;10;16;8;0,320413;0,320413;;;;
blocks;cols;1;1024;32;1;16;8;0,0154103;0,0154103;;;;
blocks;cols;1;1024;32;3;16;8;0,0151234;0,0151234;;;;
blocks;cols;1;1024;32;10;16;8;0,0267917;0,0267917;;;;
blocks;cols;1;1024;256;1;16;8;0,0311542;0,0311542;;;;
blocks;cols;1;1024;256;3;16;8;0,0526461;0,0526461;;;;
blocks;cols;1;1024;256;10;16;8;0,136124;0,136124;;;;
blocks;cols;1;1024;512;1;16;8;0,0546577;0,0546577;;;;
blocks;cols;1;1024;512;3;16;8;0,103105;0,103105;;;;
blocks;cols;1;1024;512;10;16;8;0,253982;0,253982;;;;
blocks;cols;1;1024;1024;1;16;8;0,1171;0,1171;;;;
blocks;cols;1;1024;1024;3;16;8;0,232932;0,232932;;;;
blocks;cols;1;1024;1024;10;16;8;0,575135;0,575135;;;;
blocks;cols;2;32;32;1;16;8;0,0076168;0,0076168;0,0076045;;;
blocks;cols;2;32;32;3;16;8;0,0079331;0,0078584;0,0079331;;;
blocks;cols;2;32;32;10;16;8;0,007727;0,007727;0,0077071;;;
blocks;cols;2;32;256;1;16;8;0,0082215;0,0080645;0,0082215;;;
blocks;cols;2;32;256;3;16;8;0,0091407;0,0085334;0,0091407;;;
blocks;cols;2;32;256;10;16;8;0,0150108;0,0145815;0,0150108;;;
blocks;cols;2;32;512;1;16;8;0,0093168;0,0091212;0,0093168;;;
blocks;cols;2;32;512;3;16;8;0,0121203;0,0120937;0,0121203;;;
blocks;cols;2;32;512;10;16;8;0,0281157;0,0281157;0,027354;;;
blocks;cols;2;32;1024;1;16;8;0,0134879;0,0134879;0,0131974;;;
blocks;cols;2;32;1024;3;16;8;0,0242071;0,0209654;0,0242071;;;
blocks;cols;2;32;1024;10;16;8;0,0527064;0,0527064;0,04882;;;
blocks;cols;2;256;32;1;16;8;0,0082044;0,0080857;0,0082044;;;
blocks;cols;2;256;32;3;16;8;0,0102268;0,0093633;0,0102268;;;
blocks;cols;2;256;32;10;16;8;0,0136244;0,0131274;0,0136244;;;
blocks;cols;2;256;256;1;16;8;0,0171749;0,0155898;0,0171749;;;
blocks;cols;2;256;256;3;16;8;0,0346585;0,0346585;0,0311155;;;
blocks;cols;2;256;256;10;16;8;0,0937513;0,0930094;0,0937513;;;
blocks;cols;2;256;512;1;16;8;0,0327422;0,0327422;0,0317514;;;
blocks;cols;2;256;512;3;16;8;0,0690159;0,0648828;0,0690159;;;
blocks;cols;2;256;512;10;16;8;0,183603;0,182226;0,183603;;;
blocks;cols;2;256;1024;1;16;8;0,0468562;0,0404739;0,0468562;;;
blocks;cols;2;256;1024;3;16;8;0,132489;0,132489;0,130886;;;
blocks;cols;2;256;1024;10;16;8;0,326341;0,326075;0,326341;;;
blocks;cols;2;512;32;1;16;8;0,0084964;0,008478;0,0084964;;;
blocks;cols;2;512;32;3;16;8;0,0117114;0,0117114;0,0114287;;;
blocks;cols;2;512;32;10;16;8;0,0202476;0,0201006;0,0202476;;;
blocks;cols;2;512;256;1;16;8;0,0237713;0,021981;0,0237713;;;
blocks;cols;2;512;256;3;16;8;0,046944;0,046944;0,0467568;;;
blocks;cols;2;512;256;10;16;8;0,161959;0,161959;0,160335;;;
blocks;cols;2;512;512;1;16;8;0,0457942;0,0457942;0,0436099;;;
blocks;cols;2;512;512;3;16;8;0,108271;0,104918;0,108271;;;
blocks;cols;2;512;512;10;16;8;0,294601;0,273198;0,294601;;;
blocks;cols;2;512;1024;1;16;8;0,109367;0,109367;0,106487;;;
blocks;cols;2;512;1024;3;16;8;0,209054;0,209054;0,201117;;;
blocks;cols;2;512;1024;10;16;8;0,598825;0,598825;0,593543;;;
blocks;cols;2;1024;32;1;16;8;0,0097939;0,0097939;0,0093809;;;
blocks;cols;2;1024;32;3;16;8;0,0155268;0,0155268;0,0144267;;;
blocks;cols;2;1024;32;10;16;8;0,0295772;0,027032;0,0295772;;;
blocks;cols;2;1024;256;1;16;8;0,0377604;0,0377604;0,0353785;;;
blocks;cols;2;1024;256;3;16;8;0,0842899;0,0842899;0,078144;;;
blocks;cols;2;1024;256;10;16;8;0,217444;0,214574;0,217444;;;
blocks;cols;2;1024;512;1;16;8;0,0762308;0,0734016;0,0762308;;;
blocks;cols;2;1024;512;3;16;8;0,187612;0,185516;0,187612;;;
blocks;cols;2;1024;512;10;16;8;0,508122;0,496983;0,508122;;;
blocks;cols;2;1024;1024;1;16;8;0,168351;0,168351;0,162453;;;
blocks;cols;2;1024;1024;3;16;8;0,379577;0,376877;0,379577;;;
blocks;cols;2;1024;1024;10;16;8;1,00289;1,00289;0,983509;;;
blocks;cols;3;32;32;1;16;8;0,0077956;0,0074906;0,0076889;0,0077956;;
blocks;cols;3;32;32;3;16;8;0,0079977;0,0079789;0,0079001;0,0079977;;
blocks;cols;3;32;32;10;16;8;0,0088352;0,0088352;0,0076825;0,0082374;;
blocks;cols;3;32;256;1;16;8;0,0084952;0,0081201;0,0080447;0,0084952;;
blocks;cols;3;32;256;3;16;8;0,0105778;0,0100606;0,0105778;0,0099816;;
blocks;cols;3;32;256;10;16;8;0,0205436;0,0196224;0,0200813;0,0205436;;
blocks;cols;3;32;512;1;16;8;0,0096637;0,00888;0,0086048;0,0096637;;
blocks;cols;3;32;512;3;16;8;0,0187869;0,017269;0,0181786;0,0187869;;
blocks;cols;3;32;512;10;16;8;0,0364637;0,0356287;0,0364637;0,0355922;;
blocks;cols;3;32;1024;1;16;8;0,0137665;0,0135608;0,0137665;0,0133671;;
blocks;cols;3;32;1024;3;16;8;0,0250322;0,0238595;0,0240873;0,0250322;;
blocks;cols;3;32;1024;10;16;8;0,0757114;0,0699136;0,0757114;0,0710086;;
blocks;cols;3;256;32;1;16;8;0,0076734;0,0073458;0,0074885;0,0076734;;
blocks;cols;3;256;32;3;16;8;0,0102704;0,0096788;0,0102704;0,0100753;;
blocks;cols;3;256;32;10;16;8;0,0178502;0,0165811;0,0167595;0,0178502;;
blocks;cols;3;256;256;1;16;8;0,0198651;0,0190524;0,018085;0,0198651;;
blocks;cols;3;256;256;3;16;8;0,0427581;0,0427581;0,0398752;0,040696;;
blocks;cols;3;256;256;10;16;8;0,127293;0,120465;0,127293;0,12444;;
blocks;cols;3;256;512;1;16;8;0,0360313;0,0339346;0,0360313;0,0347281;;
blocks;cols;3;256;512;3;16;8;0,0788672;0,0763617;0,0783052;0,0788672;;
blocks;cols;3;256;512;10;16;8;0,256314;0,252534;0,25097;0,256314;;
blocks;cols;3;256;1024;1;16;8;0,0641486;0,0641486;0,059149;0,0624681;;
blocks;cols;3;256;1024;3;16;8;0,151059;0,14592;0,147443;0,151059;;
blocks;cols;3;256;1024;10;16;8;0,460658;0,453486;0,456341;0,460658;;
blocks;cols;3;512;32;1;16;8;0,0085468;0,0074204;0,0077062;0,0085468;;
blocks;cols;3;512;32;3;16;8;0,0127614;0,0120721;0,0127614;0,0124235;;
blocks;cols;3;512;32;10;16;8;0,0234029;0,0228619;0,0225459;0,0234029;;
blocks;cols;3;512;256;1;16;8;0,0332767;0,0332767;0,0317758;0,0332296;;
blocks;cols;3;512;256;3;16;8;0,069695;0,065412;0,069695;0,0661068;;
blocks;cols;3;512;256;10;16;8;0,175966;0,167315;0,172114;0,175966;;
blocks;cols;3;512;512;1;16;8;0,0583397;0,0552899;0,05338;0,0583397;;
blocks;cols;3;512;512;3;16;8;0,154605;0,151093;0,152403;0,154605;;
blocks;cols;3;512;512;10;16;8;0,429844;0,417246;0,428409;0,429844;;
blocks;cols;3;512;1024;1;16;8;0,116475;0,116475;0,108972;0,106517;;
blocks;cols;3;512;1024;3;16;8;0,290435;0,288308;0,290435;0,274519;;
blocks;cols;3;512;1024;10;16;8;0,830649;0,794982;0,827568;0,830649;;
blocks;cols;3;1024;32;1;16;8;0,0121753;0,0121753;0,0113411;0,0117373;;
blocks;cols;3;1024;32;3;16;8;0,0182446;0,0163659;0,0169072;0,0182446;;
blocks;cols;3;1024;32;10;16;8;0,0392511;0,0392511;0,0391451;0,0390698;;
blocks;cols;3;1024;256;1;16;8;0,056325;0,056325;0,0488027;0,0540253;;
blocks;cols;3;1024;256;3;16;8;0,11129;0,108778;0,110071;0,11129;;
blocks;cols;3;1024;256;10;16;8;0,338092;0,330845;0,338092;0,324827;;
blocks;cols;3;1024;512;1;16;8;0,0945733;0,0920267;0,0908733;0,0945733;;
blocks;cols;3;1024;512;3;16;8;0,255209;0,249332;0,248932;0,255209;;
blocks;cols;3;1024;512;10;16;8;0,682804;0,667784;0,669729;0,682804;;
blocks;cols;3;1024;1024;1;16;8;0,203959;0,20069;0,203959;0,200604;;
blocks;cols;3;1024;1024;3;16;8;0,516703;0,500916;0,516703;0,510147;;
blocks;cols;3;1024;1024;10;16;8;1,45777;1,43407;1,45693;1,45777;;
blocks;cols;1;32;32;1;16;12;0,012406;0,012406;;;;
blocks;cols;1;32;32;3;16;12;0,0124789;0,0124789;;;;
blocks;cols;1;32;32;10;16;12;0,0131197;0,0131197;;;;
blocks;cols;1;32;256;1;16;12;0,0125689;0,0125689;;;;
blocks;cols;1;32;256;3;16;12;0,0130456;0,0130456;;;;
blocks;cols;1;32;256;10;16;12;0,0160809;0,0160809;;;;
blocks;cols;1;32;512;1;16;12;0,013146;0,013146;;;;
blocks;cols;1;32;512;3;16;12;0,0147111;0,0147111;;;;
blocks;cols;1;32;512;10;16;12;0,0260533;0,0260533;;;;
blocks;cols;1;32;1024;1;16;12;0,0185494;0,0185494;;;;
blocks;cols;1;32;1024;3;16;12;0,0252662;0,0252662;;;;
blocks;cols;1;32;1024;10;16;12;0,0418115;0,0418115;;;;
blocks;cols;1;256;32;1;16;12;0,0121625;0,0121625;;;;
blocks;cols;1;256;32;3;16;12;0,0126523;0,0126523;;;;
blocks;cols;1;256;32;10;16;12;0,0132414;0,0132414;;;;
blocks;cols;1;256;256;1;16;12;0,0297658;0,0297658;;;;
blocks;cols;1;256;256;3;16;12;0,0282999;0,0282999;;;;
blocks;cols;1;256;256;10;16;12;0,0472252;0,0472252;;;;
blocks;cols;1;256;512;1;16;12;0,0345706;0,0345706;;;;
blocks;cols;1;256;512;3;16;12;0,0463494;0,0463494;;;;
blocks;cols;1;256;512;10;16;12;0,10712;0,10712;;;;
blocks;cols;1;256;1024;1;16;12;0,0500311;0,0500311;;;;
blocks;cols;1;256;1024;3;16;12;0,0815327;0,0815327;;;;
blocks;cols;1;256;1024;10;16;12;0,188787;0,188787;;;;
blocks;cols;1;512;32;1;16;12;0,0131294;0,0131294;;;;
blocks;cols;1;512;32;3;16;12;0,0148319;0,0148319;;;;
blocks;cols;1;512;32;10;16;12;0,0191683;0,0191683;;;;
blocks;cols;1;512;256;1;16;12;0,0370347;0,0370347;;;;
blocks;cols;1;512;256;3;16;12;0,0419837;0,0419837;;;;
blocks;cols;1;512;256;10;16;12;0,0692545;0,0692545;;;;
blocks;cols;1;512;512;1;16;12;0,042159;0,042159;;;;
blocks;cols;1;512;512;3;16;12;0,0825478;0,0825478;;;;
blocks;cols;1;512;512;10;16;12;0,205424;0,205424;;;;
blocks;cols;1;512;1024;1;16;12;0,0643204;0,0643204;;;;
blocks;cols;1;512;1024;3;16;12;0,13291;0,13291;;;;
blocks;cols;1;512;1024;10;16;12;0,333227;0,333227;;;;
blocks;cols;1;1024;32;1;16;12;0,019564;0,019564;;;;
blocks;cols;1;1024;32;3;16;12;0,0184554;0,0184554;;;;
blocks;cols;1;1024;32;10;16;12;0,0276453;0,0276453;;;;
blocks;cols;1;1024;256;1;16;12;0,0355595;0,0355595;;;;
blocks;cols;1;1024;256;3;16;12;0,0628419;0,0628419;;;;
blocks;cols;1;1024;256;10;16;12;0,135575;0,135575;;;;
blocks;cols;1;1024;512;1;16;12;0,0579395;0,0579395;;;;
blocks;cols;1;1024;512;3;16;12;0,137583;0,137583;;;;
blocks;cols;1;1024;512;10;16;12;0,2745;0,2745;;;;
blocks;cols;1;1024;1024;1;16;12;0,101146;0,101146;;;;
blocks;cols;1;1024;1024;3;16;12;0,230213;0,230213;;;;
blocks;cols;1;1024;1024;10;16;12;0,607992;0,607992;;;;
blocks;cols;2;32;32;1;16;12;0,0127985;0,0127473;0,0127985;;;
blocks;cols;2;32;32;3;16;12;0,0125972;0,0120372;0,0125972;;;
blocks;cols;2;32;32;10;16;12;0,0124669;0,0122231;0,0124669;;;
blocks;cols;2;32;256;1;16;12;0,0134267;0,0134267;0,0130837;;;
blocks;cols;2;32;256;3;16;12;0,0131448;0,0131448;0,0127123;;;
blocks;cols;2;32;256;10;16;12;0,0202651;0,0202651;0,0193839;;;
blocks;cols;2;32;512;1;16;12;0,012189;0,012189;0,0121569;;;
blocks;cols;2;32;512;3;16;12;0,0167763;0,0167656;0,0167763;;;
blocks;cols;2;32;512;10;16;12;0,0301842;0,0301842;0,0296536;;;
blocks;cols;2;32;1024;1;16;12;0,0188924;0,0188924;0,0179527;;;
blocks;cols;2;32;1024;3;16;12;0,027841;0,027841;0,0273647;;;
blocks;cols;2;32;1024;10;16;12;0,0458337;0,0437068;0,0458337;;;
blocks;cols;2;256;32;1;16;12;0,0124434;0,0123877;0,0124434;;;
blocks;cols;2;256;32;3;16;12;0,0126184;0,0126184;0,0126011;;;
blocks;cols;2;256;32;10;16;12;0,0191101;0,0187618;0,0191101;;;
blocks;cols;2;256;256;1;16;12;0,0227144;0,0227144;0,0222886;;;
blocks;cols;2;256;256;3;16;12;0,0357881;0,0338114;0,0357881;;;
blocks;cols;2;256;256;10;16;12;0,0934103;0,0902057;0,0934103;;;
blocks;cols;2;256;512;1;16;12;0,0300941;0,0300941;0,028708;;;
blocks;cols;2;256;512;3;16;12;0,0708075;0,0685761;0,0708075;;;
blocks;cols;2;256;512;10;16;12;0,173583;0,170068;0,173583;;;
blocks;cols;2;256;1024;1;16;12;0,0502389;0,0491046;0,0502389;;;
blocks;cols;2;256;1024;3;16;12;0,109918;0,106726;0,109918;;;
blocks;cols;2;256;1024;10;16;12;0,29746;0,29746;0,291982;;;
blocks;cols;2;512;32;1;16;12;0,0128178;0,0124886;0,0128178;;;
blocks;cols;2;512;32;3;16;12;0,0152891;0,0152891;0,0148529;;;
blocks;cols;2;512;32;10;16;12;0,0273613;0,0268709;0,0273613;;;
blocks;cols;2;512;256;1;16;12;0,0318358;0,031552;0,0318358;;;
blocks;cols;2;512;256;3;16;12;0,0488839;0,0488839;0,0466323;;;
blocks;cols;2;512;256;10;16;12;0,156407;0,156407;0,154054;;;
blocks;cols;2;512;512;1;16;12;0,0576216;0,0548448;0,0576216;;;
blocks;cols;2;512;512;3;16;12;0,126063;0,122936;0,126063;;;
blocks;cols;2;512;512;10;16;12;0,27649;0,27649;0,270625;;;
blocks;cols;2;512;1024;1;16;12;0,0828686;0,0828686;0,0803675;;;
blocks;cols;2;512;1024;3;16;12;0,198831;0,192363;0,198831;;;
blocks;cols;2;512;1024;10;16;12;0,62126;0,619801;0,62126;;;
blocks;cols;2;1024;32;1;16;12;0,0160286;0,0160286;0,0149475;;;
blocks;cols;2;1024;32;3;16;12;0,0207652;0,0191405;0,0207652;;;
blocks;cols;2;1024;32;10;16;12;0,0323558;0,0323558;0,0302205;;;
blocks;cols;2;1024;256;1;16;12;0,0433574;0,0404815;0,0433574;;;
blocks;cols;2;1024;256;3;16;12;0,0932406;0,0923588;0,0932406;;;
blocks;cols;2;1024;256;10;16;12;0,26521;0,26521;0,263416;;;
blocks;cols;2;1024;512;1;16;12;0,0774752;0,0774752;0,0769793;;;
blocks;cols;2;1024;512;3;16;12;0,165817;0,165817;0,164892;;;
blocks;cols;2;1024;512;10;16;12;0,541726;0,541726;0,537614;;;
blocks;cols;2;1024;1024;1;16;12;0,160564;0,160564;0,154192;;;
blocks;cols;2;1024;1024;3;16;12;0,393826;0,393826;0,389651;;;
blocks;cols;2;1024;1024;10;16;12;1,03571;1,03483;1,03571;;;
blocks;cols;3;32;32;1;16;12;0,0133332;0,0133332;0,0121871;0,0132453;;
blocks;cols;3;32;32;3;16;12;0,0119077;0,0119077;0,0116784;0,0118816;;
blocks;cols;3;32;32;10;16;12;0,0128033;0,01221;0,0112801;0,0128033;;
blocks;cols;3;32;256;1;16;12;0,0134381;0,0131913;0,0134381;0,0132768;;
blocks;cols;3;32;256;3;16;12;0,0158079;0,0150719;0,015411;0,0158079;;
blocks;cols;3;32;256;10;16;12;0,0243247;0,0235205;0,0243247;0,0243216;;
blocks;cols;3;32;512;1;16;12;0,0155739;0,0150271;0,0155739;0,0150068;;
blocks;cols;3;32;512;3;16;12;0,020315;0,0194585;0,0189382;0,020315;;
blocks;cols;3;32;512;10;16;12;0,0396093;0,0360742;0,0373693;0,0396093;;
blocks;cols;3;32;1024;1;16;12;0,0197357;0,017544;0,0197357;0,0174443;;
blocks;cols;3;32;1024;3;16;12;0,0319366;0,0272911;0,0319366;0,0262327;;
blocks;cols;3;32;1024;10;16;12;0,0720617;0,0660528;0,068918;0,0720617;;
blocks;cols;3;256;32;1;16;12;0,0124566;0,0121345;0,0124566;0,0123483;;
blocks;cols;3;256;32;3;16;12;0,015123;0,0143229;0,0136864;0,015123;;
blocks;cols;3;256;32;10;16;12;0,0194741;0,0192977;0,0187094;0,0194741;;
blocks;cols;3;256;256;1;16;12;0,0262712;0,023553;0,0236167;0,0262712;;
blocks;cols;3;256;256;3;16;12;0,0422644;0,0422644;0,0407521;0,0414111;;
blocks;cols;3;256;256;10;16;12;0,112225;0,109767;0,112225;0,111033;;
blocks;cols;3;256;512;1;16;12;0,0390766;0,0387014;0,0376048;0,0390766;;
blocks;cols;3;256;512;3;16;12;0,110002;0,105387;0,105715;0,110002;;
blocks;cols;3;256;512;10;16;12;0,256315;0,250718;0,256315;0,247131;;
blocks;cols;3;256;1024;1;16;12;0,0670259;0,0643075;0,0661368;0,0670259;;
blocks;cols;3;256;1024;3;16;12;0,150749;0,147918;0,150749;0,14869;;
blocks;cols;3;256;1024;10;16;12;0,448174;0,445492;0,448174;0,447283;;
blocks;cols;3;512;32;1;16;12;0,0139261;0,0135536;0,0139261;0,0132435;;
blocks;cols;3;512;32;3;16;12;0,0157221;0,0156028;0,0149072;0,0157221;;
blocks;cols;3;512;32;10;16;12;0,0291936;0,027819;0,02707;0,0291936;;
blocks;cols;3;512;256;1;16;12;0,0321155;0,0300182;0,0313589;0,0321155;;
blocks;cols;3;512;256;3;16;12;0,0719901;0,0704202;0,0719901;0,0690723;;
blocks;cols;3;512;256;10;16;12;0,201144;0,197107;0,201144;0,195963;;
blocks;cols;3;512;512;1;16;12;0,0572074;0,0556572;0,0560945;0,0572074;;
blocks;cols;3;512;512;3;16;12;0,138545;0,132504;0,138545;0,135579;;
blocks;cols;3;512;512;10;16;12;0,422062;0,414969;0,414993;0,422062;;
blocks;cols;3;512;1024;1;16;12;0,117307;0,113529;0,115532;0,117307;;
blocks;cols;3;512;1024;3;16;12;0,284933;0,280854;0,283265;0,284933;;
blocks;cols;3;512;1024;10;16;12;0,839097;0,824574;0,837543;0,839097;;
blocks;cols;3;1024;32;1;16;12;0,0161356;0,0150959;0,0160421;0,0161356;;
blocks;cols;3;1024;32;3;16;12;0,0218601;0,0197672;0,0218601;0,0192381;;
blocks;cols;3;1024;32;10;16;12;0,0415371;0,0415371;0,039776;0,0405481;;
blocks;cols;3;1024;256;1;16;12;0,0537454;0,0501318;0,0471355;0,0537454;;
blocks;cols;3;1024;256;3;16;12;0,118022;0,118022;0,111057;0,112716;;
blocks;cols;3;1024;256;10;16;12;0,377499;0,37553;0,376198;0,377499;;
blocks;cols;3;1024;512;1;16;12;0,102792;0,0991881;0,102792;0,102413;;
blocks;cols;3;1024;512;3;16;12;0,280355;0,274323;0,275089;0,280355;;
blocks;cols;3;1024;512;10;16;12;0,741317;0,723824;0,722649;0,741317;;
blocks;cols;3;1024;1024;1;16;12;0,202042;0,202042;0,200899;0,199723;;
blocks;cols;3;1024;1024;3;16;12;0,564239;0,557478;0,558993;0,564239;;
blocks;cols;3;1024;1024;10;16;12;1,47807;1,47386;1,47807;1,4661;;
blocks;rows;1;32;32;1;1;4;0,0005077;0,0005077;;;;
blocks;rows;1;32;32;3;1;4;0,0006845;0,0006845;;;;
blocks;rows;1;32;32;10;1;4;0,0016205;0,0016205;;;;
blocks;rows;1;32;256;1;1;4;0,001181;0,001181;;;;
blocks;rows;1;32;256;3;1;4;0,0030227;0,0030227;;;;
blocks;rows;1;32;256;10;1;4;0,0084043;0,0084043;;;;
